DayofMonth,DayOfWeek,DepTime,CRSDepTime,UniqueCarrier,FlightNum,TailNum,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,ArrDelay
3,4,1615,1545,WN,637,N342SW,30,RNO,LAS,345,6,10,30
4,5,2110,2115,WN,3680,N423WN,-5,MHT,MCO,1142,3,8,-38
8,2,946,950,WN,1428,N781WN,-4,PHX,DTW,1671,5,5,-29
9,3,903,905,WN,2126,N260WN,-2,ABQ,BWI,1670,15,7,-13
7,1,1136,1140,WN,1776,N432WN,-4,LAS,HOU,1235,4,16,-12
8,2,2024,2025,WN,2529,N714CB,-1,AUS,HOU,148,2,8,-9
8,2,1107,1105,WN,832,N497WN,2,SAN,SAT,1129,4,9,-8
5,6,932,935,WN,814,N768SW,-3,PHX,SNA,338,4,11,-5
7,1,1026,1030,WN,3062,N781WN,-4,BWI,BDL,283,3,13,-2
5,6,1004,1000,WN,29,N609SW,4,MDW,STL,251,3,8,0
7,1,1548,1540,WN,1775,N692SW,8,SMF,SAN,480,2,9,1
4,5,649,650,WN,1064,N448WN,-1,MDW,PVD,842,4,14,1
7,1,1558,1540,WN,3402,N761RR,18,SEA,OAK,671,5,10,4
7,1,1357,1335,WN,1050,N443WN,22,SMF,LAS,397,5,6,8
6,7,1746,1725,WN,2014,N221WN,21,HOU,BWI,1246,3,8,13
3,4,717,715,WN,407,N636WN,2,RDU,MDW,632,20,12,16
3,4,1913,1855,WN,572,N289CT,18,SAT,DAL,248,4,9,18
8,2,656,645,WN,425,N361SW,11,BWI,MCI,967,8,17,23
7,1,1054,1045,WN,3943,N385SW,9,MCI,PHX,1044,5,9,30
8,2,1210,1125,WN,1187,N693SW,45,BWI,BNA,588,4,10,32
3,4,1417,1345,WN,2524,N458WN,32,MDW,MHT,838,4,11,32
6,7,2020,1945,WN,2461,N378SW,35,AUS,ELP,528,3,10,35
6,7,1655,1605,WN,3162,N454WN,50,ALB,MDW,717,8,9,40
9,3,1325,1250,WN,983,N314SW,35,BWI,STL,737,4,16,40
7,1,1504,1425,WN,1022,N673AA,39,PHX,SLC,507,3,14,40
7,1,2054,1920,WN,153,N364SW,94,OMA,MDW,423,6,10,100
8,2,1334,1110,WN,706,N231WN,144,SFO,LAS,414,5,21,146
4,5,837,830,WN,3767,N698SW,7,BNA,SAT,822,2,8,-16
8,2,1025,1025,WN,1488,N470WN,0,STL,MDW,251,5,5,-12
9,3,1436,1420,WN,160,N725SW,16,BWI,AUS,1342,4,13,-7
3,4,1720,1720,WN,1430,N523SW,0,STL,MDW,251,5,9,-3
3,4,1258,1300,WN,584,N324SW,-2,SLC,LAS,368,6,14,-1
4,5,1124,1115,WN,2442,N256WN,9,BWI,PHX,1999,6,12,2
4,5,1826,1815,WN,3915,N519SW,11,TUL,MCI,223,4,8,5
6,7,1810,1755,WN,3398,N222WN,15,MCO,RSW,133,5,10,6
8,2,729,730,WN,3229,N793SA,-1,FLL,TPA,197,5,18,7
9,3,829,810,WN,670,N618WN,19,BUR,OAK,325,5,7,11
7,1,2007,2010,WN,2624,N374SW,-3,MSY,MCO,550,6,8,13
3,4,1613,1610,WN,187,N690SW,3,LAS,ONT,197,4,26,16
8,2,1405,1355,WN,223,N486WN,10,MSY,HOU,303,3,24,19
4,5,1216,1200,WN,3679,N495WN,16,SAN,OAK,446,4,16,19
4,5,1739,1725,WN,901,N374SW,14,SLC,OAK,588,5,11,26
6,7,1156,1125,WN,530,N320SW,31,RNO,PDX,444,5,10,30
6,7,2045,2005,WN,943,N641SW,40,SJC,SAN,417,3,6,34
5,6,2020,1915,WN,3232,N742SW,65,MDW,IAD,577,5,8,56
7,1,1652,1655,WN,823,N484WN,-3,BHM,HOU,570,4,10,-7
8,2,933,925,WN,151,N258WN,8,MDW,SLC,1258,3,8,-5
7,1,709,710,WN,142,N749SW,-1,PHL,MDW,668,4,10,-3
6,7,1032,1030,WN,157,N240WN,2,LAS,DEN,629,6,19,-3
4,5,1754,1755,WN,3603,N245WN,-1,TPA,ALB,1130,4,9,-1
9,3,1033,1030,WN,157,N281WN,3,LAS,DEN,629,5,16,-1
7,1,1530,1530,WN,37,N507SW,0,DAL,HOU,239,3,8,0
7,1,1926,1925,WN,1679,N369SW,1,ONT,SMF,389,8,6,2
9,3,1005,1010,WN,237,N270WN,-5,HOU,LAS,1235,18,9,2
4,5,1941,1930,WN,2794,N717SA,11,LAS,MDW,1521,5,12,4
3,4,1723,1715,WN,3493,N206WN,8,PHL,PVD,238,4,12,5
8,2,1314,1305,WN,783,N326SW,9,BOI,SLC,291,3,10,8
7,1,1513,1500,WN,1135,N346SW,13,ABQ,LAX,677,5,12,10
5,6,956,945,WN,923,N635SW,11,MHT,MDW,838,3,8,10
9,3,1656,1640,WN,900,N446WN,16,AUS,DAL,189,5,7,10
6,7,1507,1455,WN,354,N630WN,12,LAS,LAX,236,5,13,10
6,7,1644,1630,WN,105,N433LV,14,OAK,SNA,371,4,9,10
4,5,1645,1620,WN,1493,N623SW,25,MCO,MCI,1072,3,9,12
4,5,1720,1705,WN,879,N468WN,15,BNA,BWI,588,11,10,16
5,6,1709,1625,WN,108,N550WN,44,LAX,MDW,1750,5,5,22
6,7,1454,1435,WN,45,N366SW,19,ABQ,DAL,580,2,11,22
6,7,1613,1555,WN,872,N249WN,18,ONT,OAK,361,4,18,36
3,4,2237,2140,WN,2454,N352SW,57,LAX,LAS,236,3,8,50
3,4,2232,2115,WN,632,N203WN,77,LAS,DEN,629,6,13,63
4,5,1716,1600,WN,3669,N359SW,76,SFO,SAN,447,2,13,71
7,1,2150,2040,WN,370,N412WN,70,PHL,MDW,668,14,8,88
5,6,1558,1605,WN,832,N449WN,-7,SAT,MCO,1040,5,8,-22
6,7,1027,1025,WN,2293,N296WN,2,RDU,TPA,587,4,10,-18
6,7,2016,2015,WN,1150,N215WN,1,OAK,BUR,325,3,10,-3
5,6,636,640,WN,805,N335SW,-4,TPA,PBI,174,4,12,-2
4,5,1102,1100,WN,20,N511SW,2,HOU,DAL,239,4,7,-1
8,2,629,630,WN,476,N782SA,-1,SAT,HOU,192,3,8,-1
8,2,1843,1845,WN,283,N412WN,-2,CMH,PHL,405,7,7,-1
3,4,709,710,WN,3604,N257WN,-1,TPA,JAX,180,5,12,0
3,4,1022,1015,WN,1413,N706SW,7,MCO,BNA,616,6,12,1
7,1,817,810,WN,778,N692SW,7,BUR,LAS,223,4,8,2
4,5,1634,1635,WN,275,N237WN,-1,FLL,ISP,1093,4,29,6
6,7,1526,1500,WN,74,N795SW,26,LAS,MDW,1521,6,15,6
7,1,1220,1210,WN,640,N383SW,10,BNA,JAX,484,4,8,9
6,7,1503,1445,WN,2205,N346SW,18,MDW,STL,251,4,9,13
3,4,1636,1620,WN,372,N270WN,16,SAN,SMF,480,4,13,14
6,7,1736,1715,WN,357,N371SW,21,PHX,OAK,646,4,6,16
6,7,1418,1355,WN,1660,N636WN,23,LAS,SLC,368,5,15,18
3,4,2200,2120,WN,3344,N653SW,40,SJC,PHX,621,4,7,31
3,4,1811,1725,WN,109,N269WN,46,LAX,PHX,370,6,7,36
4,5,1217,1145,WN,205,N493WN,32,LAX,HOU,1390,4,28,37
4,5,1725,1630,WN,1135,N675AA,55,LAX,OAK,337,4,29,74
5,6,1926,1745,WN,780,N459WN,101,ONT,PHX,325,4,5,83
5,6,1910,1700,WN,1061,N281WN,130,LAX,OAK,337,5,16,143
6,7,700,700,WN,2114,N376SW,0,PDX,SJC,569,3,10,-16
7,1,839,845,WN,991,N407WN,-6,OAK,ONT,361,5,8,-16
9,3,1356,1400,WN,734,N637SW,-4,ABQ,PHX,328,6,8,-12
7,1,2040,2045,WN,1399,N511SW,-5,AUS,DAL,189,4,6,-10
5,6,1028,1030,WN,407,N615SW,-2,MCI,TUL,223,2,10,-7
5,6,1814,1805,WN,623,N624SW,9,BWI,BHM,682,4,7,-5
8,2,1738,1735,WN,1671,N660SW,3,LAX,ELP,714,3,10,-4
5,6,1749,1750,WN,2205,N662SW,-1,BHM,TPA,460,4,10,-2
7,1,1141,1145,WN,2032,N271WN,-4,SJC,BUR,296,5,13,-2
6,7,2044,2045,WN,3759,N269WN,-1,BWI,MHT,377,5,10,0
8,2,1208,1200,WN,511,N222WN,8,ELP,LAX,714,6,14,0
4,5,1333,1330,WN,151,N426WN,3,GEG,SEA,224,13,5,0
5,6,1036,1030,WN,299,N288WN,6,PVD,MDW,842,4,8,0
5,6,1648,1640,WN,725,N321SW,8,CMH,STL,410,4,7,1
7,1,754,755,WN,3431,N673AA,-1,TUS,OAK,747,6,12,2
4,5,1119,1110,WN,2366,N305SW,9,MCO,CLE,895,7,9,3
8,2,1410,1410,WN,1409,N466WN,0,ONT,SMF,389,4,5,5
4,5,2032,2005,WN,2192,N669SW,27,ELP,DAL,562,4,5,13
8,2,1143,1115,WN,16,N788SA,28,DAL,TUL,237,5,8,18
6,7,1555,1525,WN,3399,N662SW,30,TPA,BDL,1111,5,8,22
3,4,1353,1320,WN,580,N301SW,33,SJC,SAN,417,3,7,29
5,6,1136,1050,WN,1586,N330SW,46,LAS,BUR,223,2,26,58
6,7,1429,1330,WN,337,N259WN,59,GEG,SLC,546,20,10,70
8,2,718,720,WN,1157,N468WN,-2,PBI,ISP,1052,3,8,-15
5,6,1948,1950,WN,3408,N770SA,-2,HOU,BWI,1246,6,7,-10
7,1,628,630,WN,1392,N479WN,-2,ABQ,HOU,759,4,7,-9
4,5,1134,1130,WN,146,N507SW,4,DAL,STL,546,2,8,-7
9,3,2019,2020,WN,51,N361SW,-1,HOU,MCO,848,4,8,-7
3,4,1709,1710,WN,549,N363SW,-1,TPA,JAX,180,5,9,-4
4,5,617,610,WN,885,N739GB,7,ONT,PHX,325,5,9,-4
9,3,1226,1225,WN,1654,N675AA,1,DTW,MDW,229,4,10,-3
4,5,2016,2015,WN,881,N607SW,1,BWI,CLE,314,6,8,1
7,1,1000,1000,WN,1146,N403WN,0,TUS,LAX,451,12,6,1
6,7,1953,1945,WN,2007,N399WN,8,DAL,MAF,319,2,10,5
8,2,1444,1445,WN,481,N761RR,-1,OAK,BUR,325,2,25,7
4,5,1910,1825,WN,1414,N689SW,45,ELP,LAX,714,6,8,65
6,7,1410,1405,WN,998,N753SW,5,PHL,TPA,920,6,12,-24
6,7,903,905,WN,97,N768SW,-2,BWI,CLE,314,4,9,-18
9,3,556,600,WN,1832,N730SW,-4,BWI,MCO,787,6,9,-17
4,5,1214,1210,WN,3316,N250WN,4,MHT,PHL,290,3,9,-10
7,1,630,630,WN,778,N692SW,0,SMF,BUR,358,5,10,-5
4,5,1023,1020,WN,95,N313SW,3,MDW,ALB,717,2,6,-5
5,6,819,820,WN,544,N707SA,-1,AUS,HOU,148,5,7,-4
7,1,2135,2120,WN,2200,N659SW,15,PHL,PIT,267,5,15,-4
4,5,1306,1305,WN,300,N784SW,1,LAS,SNA,226,4,10,-4
4,5,1658,1650,WN,2367,N309SW,8,HOU,DEN,883,6,11,-1
9,3,940,945,WN,940,N607SW,-5,BUR,PHX,369,5,13,0
8,2,1718,1705,WN,1417,N509SW,13,DAL,AMA,324,4,5,2
6,7,1417,1410,WN,249,N279WN,7,BNA,DTW,457,9,9,2
8,2,747,710,WN,515,N779SW,37,SEA,DEN,1024,7,11,20
8,2,1623,1550,WN,2525,N464WN,33,OAK,SAN,446,3,14,23
6,7,1605,1545,WN,637,N347SW,20,RNO,LAS,345,6,10,24
8,2,1623,1540,WN,2632,N455WN,43,OAK,LAS,407,7,11,39
3,4,1406,1330,WN,78,N473WN,36,SAN,OAK,446,4,10,41
4,5,1658,1510,WN,504,N600WN,108,SJC,BUR,296,1,9,105
4,5,1822,1425,WN,753,N726SW,237,PDX,OAK,543,6,7,238
5,6,1316,1310,WN,3839,N213WN,6,PHL,BNA,675,3,11,-26
7,1,1512,1515,WN,224,N235WN,-3,MDW,BWI,611,3,7,-17
6,7,659,700,WN,224,N765SW,-1,OAK,LAX,337,3,7,-15
5,6,910,910,WN,2808,N601WN,0,ONT,PHX,325,3,7,-14
9,3,1411,1410,WN,176,N218WN,1,BNA,SAN,1751,4,9,-10
8,2,1316,1315,WN,1192,N279WN,1,CLE,MDW,307,6,6,-8
6,7,713,710,WN,947,N627SW,3,TPA,MSY,487,2,16,-7
3,4,627,630,WN,2902,N629SW,-3,RNO,PDX,444,2,18,-7
8,2,1734,1735,WN,570,N503SW,-1,BNA,MSY,471,2,10,-7
9,3,2101,2100,WN,60,N305SW,1,HOU,DAL,239,3,6,-4
5,6,716,715,WN,2639,N486WN,1,PHX,LAX,370,5,9,0
5,6,1138,1140,WN,28,N669SW,-2,CRP,HOU,187,3,11,0
7,1,1958,2000,WN,2093,N427WN,-2,SNA,OAK,371,6,6,0
7,1,1429,1430,WN,1112,N239WN,-1,SAN,OAK,446,5,12,1
5,6,1100,1100,WN,99,N253WN,0,BWI,PVD,328,5,9,2
8,2,834,825,WN,1,N332SW,9,HOU,CRP,187,4,8,6
4,5,1832,1820,WN,479,N687SW,12,OMA,STL,342,3,8,7
8,2,1539,1520,WN,1516,N411WN,19,RDU,BWI,255,3,5,11
6,7,1232,1220,WN,1061,N260WN,12,BWI,LAS,2106,4,11,12
6,7,1137,1135,WN,3075,N454WN,2,FLL,MCO,178,6,28,13
6,7,1915,1845,WN,3239,N324SW,30,BWI,MCI,967,4,9,14
5,6,1430,1415,WN,2094,N600WN,15,PHX,SJC,621,6,8,19
3,4,1054,1025,WN,98,N384SW,29,SJC,SAN,417,2,9,31
7,1,1248,1250,WN,983,N277WN,-2,BWI,STL,737,5,12,-18
7,1,827,830,WN,102,N359SW,-3,PHX,OKC,833,4,11,-16
9,3,1719,1725,WN,830,N421LV,-6,BNA,JAX,484,5,7,-13
6,7,1736,1735,WN,3743,N235WN,1,STL,SLC,1156,4,11,-13
3,4,1158,1200,WN,1011,N248WN,-2,STL,LAS,1372,5,8,-13
6,7,823,825,WN,498,N688SW,-2,SMF,ONT,389,4,7,-9
8,2,2042,2040,WN,179,N798SW,2,BNA,TPA,612,4,8,-3
6,7,1250,1245,WN,3151,N651SW,5,CLE,BWI,314,3,7,-1
4,5,1330,1330,WN,341,N699SW,0,LAS,SAN,258,3,16,1
4,5,808,805,WN,3772,N279WN,3,OAK,BUR,325,2,15,3
6,7,828,820,WN,590,N453WN,8,FLL,MCO,178,10,11,8
3,4,1445,1415,WN,1927,N497WN,30,MDW,HOU,937,3,13,10
3,4,1314,1250,WN,440,N720WN,24,MCO,STL,880,3,10,13
3,4,1206,1200,WN,3655,N465WN,6,LAX,OAK,337,4,15,13
6,7,841,845,WN,3503,N336SW,-4,SAN,OAK,446,27,13,19
4,5,2151,2125,WN,3915,N519SW,26,MDW,DTW,229,4,13,21
6,7,1315,1255,WN,3502,N301SW,20,OAK,RNO,180,6,13,23
3,4,2134,2040,WN,2550,N608SW,54,LAS,PDX,762,3,14,43
6,7,912,915,WN,1134,N610WN,-3,ORF,MCO,655,11,9,-20
5,6,1017,1015,WN,1151,N362SW,2,PVD,BNA,907,3,6,-19
3,4,842,835,WN,364,N619SW,7,PHX,PDX,1009,3,13,-17
8,2,1837,1840,WN,2211,N643SW,-3,SEA,LAS,866,4,12,-17
4,5,748,745,WN,478,N794SW,3,MDW,AUS,972,5,9,-15
6,7,632,635,WN,1674,N260WN,-3,MDW,MHT,838,4,10,-7
9,3,1003,1005,WN,733,N346SW,-2,ALB,BWI,288,3,6,-6
3,4,1449,1430,WN,3398,N707SA,19,ISP,MCO,972,6,6,-5
7,1,640,640,WN,3757,N211WN,0,LIT,STL,296,3,8,-5
3,4,618,620,WN,133,N749SW,-2,SMF,LAX,373,7,11,-4
5,6,1854,1850,WN,455,N661SW,4,MCO,FLL,178,2,10,-1
8,2,954,950,WN,280,N261WN,4,BUF,MDW,468,7,10,-1
5,6,1012,1010,WN,308,N525SW,2,MCI,MDW,405,4,11,-1
4,5,1250,1250,WN,1838,N522SW,0,LAS,BUR,223,3,10,1
7,1,1440,1440,WN,3425,N435WN,0,ABQ,TPA,1497,7,10,3
6,7,913,910,WN,1320,N238WN,3,ABQ,MCO,1552,7,10,5
8,2,559,600,WN,3233,N206WN,-1,LAS,OAK,407,4,10,8
5,6,1136,1135,WN,3075,N750SA,1,FLL,MCO,178,5,29,11
8,2,851,850,WN,3340,N229WN,1,SNA,OAK,371,3,6,11
9,3,1510,1450,WN,30,N212WN,20,DAL,STL,546,4,10,12
5,6,1304,1215,WN,2011,N490WN,49,OAK,PDX,543,3,10,36
5,6,1124,1015,WN,1079,N297WN,69,LAX,LAS,236,4,11,65
3,4,2245,1730,WN,186,N792SW,315,JAN,HOU,359,3,7,304
7,1,557,600,WN,2111,N224WN,-3,OAK,LAX,337,6,10,-16
8,2,1506,1510,WN,3858,N473WN,-4,ISP,TPA,1034,4,8,-16
7,1,1818,1820,WN,1924,N704SW,-2,LAS,IND,1591,8,12,-14
5,6,1826,1825,WN,794,N365SW,1,SDF,BWI,495,4,5,-10
7,1,858,900,WN,984,N362SW,-2,PHX,LAS,256,6,10,-10
7,1,850,850,WN,3229,N724SW,0,TPA,MHT,1204,3,10,-7
4,5,1319,1310,WN,3657,N430WN,9,PHX,PIT,1813,6,15,-7
8,2,1656,1655,WN,1209,N306SW,1,MCI,SAN,1333,3,7,-7
7,1,1355,1355,WN,823,N484WN,0,MDW,SDF,271,5,7,-5
8,2,1733,1735,WN,3428,N483WN,-2,FLL,JAX,318,5,11,-4
3,4,1528,1505,WN,201,N251WN,23,PHL,MDW,668,6,9,-4
4,5,1449,1440,WN,132,N515SW,9,MCI,TUL,223,3,9,5
8,2,1905,1845,WN,2021,N791SW,20,LAX,LAS,236,3,8,6
4,5,1312,1310,WN,1027,N754SW,2,BOI,RNO,335,4,8,11
6,7,1659,1645,WN,294,N656SW,14,ABQ,DEN,349,5,18,11
5,6,752,745,WN,1014,N406WN,7,SMF,LAX,373,9,16,15
8,2,1905,1845,WN,2194,N452WN,20,MCO,BNA,616,5,11,15
8,2,859,845,WN,1285,N415WN,14,SFO,LAS,414,4,32,22
5,6,948,950,WN,1586,N330SW,-2,ABQ,LAS,487,6,30,33
3,4,1051,1020,WN,95,N325SW,31,MDW,ALB,717,4,9,36
3,4,1623,1600,WN,1168,N361SW,23,LAX,OAK,337,13,7,38
3,4,2149,2035,WN,2292,N675AA,74,TPA,BWI,842,5,7,72
3,4,1841,1625,WN,1153,N440LV,136,MDW,TPA,997,6,7,120
5,6,1628,1340,WN,35,N505SW,168,LBB,DAL,293,3,7,164
7,1,2219,1730,WN,2474,N710SW,289,MDW,CMH,284,2,7,300
6,7,635,640,WN,3342,N440LV,-5,STL,MCO,880,6,9,-20
8,2,1500,1505,WN,3247,N675AA,-5,MCO,PHL,861,5,6,-14
9,3,2029,2035,WN,1585,N745SW,-6,DEN,MDW,895,5,16,-10
7,1,2024,2030,WN,2889,N467WN,-6,STL,DTW,440,4,10,-10
3,4,559,600,WN,102,N639SW,-1,LAS,PHX,256,4,14,-5
8,2,1354,1355,WN,963,N695SW,-1,SLC,DEN,391,6,18,-4
7,1,1930,1930,WN,3940,N748SW,0,LAS,BNA,1588,4,16,-2
5,6,1504,1455,WN,2553,N673AA,9,ISP,BWI,220,2,7,0
6,7,1458,1455,WN,433,N266WN,3,CLE,MDW,307,3,18,2
7,1,1737,1740,WN,2007,N396SW,-3,STL,DAL,546,4,15,5
6,7,1819,1805,WN,762,N480WN,14,BNA,MDW,395,4,8,7
6,7,1555,1550,WN,2871,N444WN,5,MDW,ABQ,1121,9,12,8
5,6,2009,1955,WN,729,N276WN,14,BWI,BDL,283,8,9,14
8,2,713,710,WN,617,N635SW,3,DAL,SAT,248,3,10,16
5,6,1859,1825,WN,1006,N645SW,34,MDW,DTW,229,6,11,31
5,6,2148,2035,WN,851,N428WN,73,MDW,BNA,395,6,7,60
6,7,1853,1740,WN,559,N338SW,73,LAS,PHX,256,5,11,63
4,5,2226,2100,WN,587,N456WN,86,MDW,LAX,1750,9,10,89
5,6,1515,1340,WN,1002,N457WN,95,SJC,SNA,342,3,5,89
7,1,2202,2110,WN,342,N488WN,52,SDF,MDW,271,8,23,109
6,7,947,945,WN,1014,N773SA,2,LAX,MDW,1750,5,10,-19
4,5,648,645,WN,557,N475WN,3,SLC,DEN,391,4,8,-16
6,7,637,640,WN,3077,N290WN,-3,SAN,SFO,447,4,12,-15
7,1,1452,1445,WN,771,N297WN,7,LAX,MDW,1750,7,10,-10
8,2,2031,2035,WN,3336,N786SW,-4,PIT,MDW,402,4,9,-10
8,2,1012,1010,WN,237,N270WN,2,HOU,LAS,1235,4,7,-6
5,6,1600,1600,WN,713,N627SW,0,MDW,CMH,284,3,6,-6
5,6,1131,1130,WN,158,N398SW,1,OKC,DEN,495,5,9,-3
5,6,1635,1620,WN,327,N686SW,15,TPA,PHL,920,5,7,-2
7,1,1459,1500,WN,41,N423WN,-1,LIT,DAL,296,5,6,-2
8,2,643,645,WN,376,N365SW,-2,PHX,LAS,256,4,11,-1
5,6,1041,1040,WN,3426,N240WN,1,BUR,SJC,296,4,6,3
8,2,1415,1410,WN,921,N795SW,5,PIT,MDW,402,7,7,6
5,6,1243,1245,WN,663,N634SW,-2,OMA,LAS,1099,5,9,9
5,6,1555,1535,WN,1241,N472WN,20,DAL,SAT,248,3,5,9
3,4,1548,1530,WN,3307,N667SW,18,MCI,OAK,1489,5,8,14
7,1,1300,1235,WN,750,N796SW,25,SFO,LAX,337,4,21,15
5,6,1906,1825,WN,3236,N458WN,41,SJC,PHX,621,5,6,18
3,4,2116,2100,WN,587,N435WN,16,MDW,LAX,1750,6,21,22
3,4,1743,1715,WN,3155,N449WN,28,LAX,SMF,373,4,7,23
6,7,1929,1900,WN,85,N364SW,29,TPA,RDU,587,5,8,26
6,7,2043,2015,WN,219,N757LV,28,LAS,BUR,223,3,8,34
5,6,1932,1915,WN,1009,N481WN,17,MDW,SFO,1855,7,12,38
5,6,1609,1520,WN,714,N769SW,49,HOU,MSY,303,3,6,44
7,1,1222,1135,WN,1231,N797MX,47,RNO,PHX,601,7,7,44
5,6,2000,1905,WN,1403,N659SW,55,BOI,RNO,335,14,8,67
7,1,1609,1610,WN,186,N440LV,-1,MCO,JAN,587,2,10,-20
7,1,1641,1645,WN,94,N287WN,-4,PIT,LAS,1910,4,7,-14
4,5,851,850,WN,224,N772SW,1,LAX,MDW,1750,5,11,-13
5,6,1059,1045,WN,3240,N423WN,14,PHL,PHX,2075,5,17,-11
7,1,951,955,WN,150,N635SW,-4,MCO,RSW,133,3,15,-9
4,5,803,755,WN,823,N252WN,8,LAS,MDW,1521,6,10,-7
4,5,929,935,WN,778,N304SW,-6,LAS,ABQ,487,5,14,-6
6,7,850,850,WN,265,N245WN,0,SMF,SNA,404,5,7,-6
7,1,1146,1150,WN,290,N415WN,-4,MCI,BNA,491,4,9,-5
4,5,826,825,WN,341,N699SW,1,RDU,BNA,443,4,17,-3
7,1,1848,1850,WN,2019,N604SW,-2,JAX,TPA,180,5,12,-2
4,5,633,630,WN,2473,N326SW,3,TPA,PBI,174,3,10,0
8,2,1020,1015,WN,43,N354SW,5,SLC,LAS,368,7,12,1
8,2,845,820,WN,1690,N388SW,25,MDW,BUF,468,3,9,18
7,1,1145,1125,WN,29,N366SW,20,STL,DAL,546,3,8,18
4,5,936,915,WN,547,N521SW,21,STL,MDW,251,6,9,21
4,5,1840,1810,WN,972,N352SW,30,ABQ,DAL,580,4,11,30
7,1,1944,1905,WN,1403,N382SW,39,BOI,RNO,335,4,8,34
4,5,941,940,WN,687,N665WN,1,PHL,MCO,861,5,21,-25
8,2,1226,1230,WN,71,N612SW,-4,BOI,PDX,344,2,8,-10
7,1,1116,1120,WN,1025,N633SW,-4,STL,MCO,880,6,10,-7
9,3,1652,1655,WN,302,N461WN,-3,LAS,ALB,2237,3,25,-5
3,4,1121,1110,WN,1241,N396SW,11,PHX,ABQ,328,4,12,-1
6,7,703,700,WN,3833,N236WN,3,BWI,PIT,210,7,13,2
6,7,2052,2030,WN,349,N412WN,22,PHX,MDW,1444,5,13,2
8,2,1634,1625,WN,715,N404WN,9,LAS,SAN,258,4,17,8
5,6,1314,1240,WN,788,N767SW,34,MSY,TPA,487,3,9,27
6,7,1850,1805,WN,2732,N692SW,45,RNO,OAK,180,3,7,42
5,6,1855,1800,WN,1022,N486WN,55,BOI,SEA,399,5,8,48
4,5,1350,1300,WN,1655,N347SW,50,LAX,OAK,337,7,22,61
5,6,1910,1625,WN,35,N505SW,165,HOU,CRP,187,5,8,160
6,7,2043,2045,WN,3685,N275WN,-2,PHL,RDU,336,4,22,-19
5,6,1844,1840,WN,650,N214WN,4,TPA,MDW,997,3,8,-9
4,5,748,750,WN,238,N609SW,-2,PHX,ONT,325,3,10,-9
4,5,802,805,WN,711,N792SW,-3,LAS,SAN,258,4,9,-6
4,5,635,635,WN,2810,N476WN,0,PDX,BOI,344,3,9,-5
3,4,1312,1300,WN,1397,N247WN,12,ISP,MCO,972,7,7,-4
3,4,931,850,WN,1849,N677AA,41,PHL,FLL,992,6,8,-4
8,2,1256,1305,WN,1156,N385SW,-9,SAN,ELP,636,3,22,-3
7,1,839,840,WN,157,N437WN,-1,SMF,LAS,397,6,24,4
7,1,1630,1630,WN,3327,N731SA,0,OAK,LAS,407,7,14,5
8,2,1333,1335,WN,1026,N736SA,-2,BNA,HOU,670,3,13,6
6,7,1303,1305,WN,783,N361SW,-2,BOI,SLC,291,6,8,11
3,4,1346,1335,WN,2801,N713SW,11,MCO,BWI,787,4,13,14
5,6,854,830,WN,3150,N422WN,24,MCO,ALB,1073,2,8,18
7,1,1750,1715,WN,357,N675AA,35,PHX,OAK,646,6,9,34
4,5,1047,1005,WN,1058,N438WN,42,LAX,PHX,370,3,16,37
4,5,1844,1720,WN,746,N667SW,84,PHX,ABQ,328,8,8,84
4,5,1058,855,WN,574,N286WN,123,LAX,LAS,236,11,16,127
7,1,616,620,WN,1396,N321SW,-4,BWI,JAX,663,7,9,-18
8,2,1947,1950,WN,279,N465WN,-3,SJC,SNA,342,4,8,-11
8,2,810,810,WN,337,N901WN,0,LAX,SMF,373,5,5,-8
9,3,2108,2115,WN,312,N611SW,-7,BNA,HOU,670,3,11,-4
8,2,908,905,WN,86,N655WN,3,PDX,LAS,762,4,6,-4
6,7,1011,1000,WN,616,N247WN,11,PHX,ONT,325,4,10,-3
9,3,1131,1135,WN,3237,N231WN,-4,ALB,LAS,2237,4,16,3
3,4,742,730,WN,2030,N725SW,12,PHX,LAS,256,4,8,8
7,1,1720,1720,WN,3691,N229WN,0,DTW,PHX,1671,6,12,9
5,6,853,840,WN,151,N258WN,13,CMH,MDW,284,3,10,13
5,6,928,900,WN,96,N751SW,28,OAK,LAX,337,8,13,25
3,4,1309,1230,WN,914,N692SW,39,MCI,PDX,1481,4,8,30
8,2,1606,1530,WN,257,N433LV,36,BWI,PVD,328,5,13,32
3,4,2132,2050,WN,3155,N449WN,42,PDX,GEG,279,4,7,32
5,6,1405,1330,WN,2195,N712SW,35,MDW,OAK,1844,20,13,62
7,1,1615,1615,WN,1082,N621SW,0,PHL,RSW,992,4,11,-29
7,1,1040,1040,WN,406,N351SW,0,ABQ,STL,934,3,8,-17
8,2,716,720,WN,420,N455WN,-4,MHT,BWI,377,3,10,-17
8,2,1545,1545,WN,963,N695SW,0,DEN,TPA,1506,4,12,-16
8,2,747,750,WN,2560,N298WN,-3,PBI,PHL,951,4,8,-16
7,1,924,925,WN,3430,N495WN,-1,JAX,BHM,365,3,8,-10
8,2,700,700,WN,293,N414WN,0,RNO,SEA,564,5,12,-8
5,6,800,800,WN,927,N661SW,0,PHL,BNA,675,9,17,-7
9,3,1033,1035,WN,2707,N252WN,-2,BDL,BWI,283,3,11,-2
